time,q_raw_0,q_raw_1,q_raw_2,q_raw_3,q_raw_4,q_raw_5,q_raw_6,q_filter_0,q_filter_1,q_filter_2,q_filter_3,q_filter_4,q_filter_5,q_filter_6,dq_raw_0,dq_raw_1,dq_raw_2,dq_raw_3,dq_raw_4,dq_raw_5,dq_raw_6,dq_filter_0,dq_filter_1,dq_filter_2,dq_filter_3,dq_filter_4,dq_filter_5,dq_filter_6,ddq_raw_0,ddq_raw_1,ddq_raw_2,ddq_raw_3,ddq_raw_4,ddq_raw_5,ddq_raw_6,ddq_filter_0,ddq_filter_1,ddq_filter_2,ddq_filter_3,ddq_filter_4,ddq_filter_5,ddq_filter_6,tau_raw_0,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_filter_0,tau_filter_1,tau_filter_2,tau_filter_3,tau_filter_4,tau_filter_5,tau_filter_6
2.145,-0.6586622206856119,0.4445654955123536,0.4306079074177994,2.4076597364122123,1.0924756019020194,-0.3523159800171824,-6.4541917125948896,-0.6602711719878644,0.4397674384798528,0.43093345934668376,2.4148153534459054,1.0743967832191152,-0.35064956706436134,-6.4408220079328515,0.5636515051659406,1.2539531402514628,0.0747975114097791,-1.69711591073547,1.183637881790592,0.9357018332309112,-2.7556573475795965,0.5911313171774518,1.2652340045542574,0.05814117389233392,-1.9656492061698636,1.3963737207332438,0.8282374632026278,-2.8617728197326375,-8.009298228634453,-7.557136040489169,5.052991215832111,44.93205254959491,3.692793310004287,10.63573726379166,0.2828546181826634,4.730596975162598,-0.0667102239929959,0.38687006788081174,-3.3131759969065366,1.4167930479172754,3.0968557729310264,-2.650707290729224,1.1061486999172327,0.3039842174255008,0.262042732538367,-0.0249856041280495,-0.008096026680297,0.0225648841830472,0.0012010363074056,1.0731920947466216,0.3694046455911423,0.22166568451093224,-0.020678565544240784,-0.0002889950560029482,0.013396413256722361,-0.0011152210132661675
2.15,-0.6586622206856119,0.4445654955123536,0.4306079074177994,2.4076597364122123,1.0924756019020194,-0.3523159800171824,-6.4541917125948896,-0.6572833216792657,0.44608803349058845,0.43120046269334383,2.4050906578630715,1.0806246396192276,-0.34670966948888393,-6.450194336187745,0.5636515051659406,1.2539531402514628,0.0747975114097791,-1.69711591073547,1.183637881790592,0.9357018332309112,-2.7556573475795965,0.614737823652857,1.26473589602793,0.06007836266494686,-1.981821107417933,1.4033160360824326,0.8436165135465467,-2.8751557649924964,-1.314987310080551,1.1769958675620178,-0.6283166627520019,0.4881894317367334,3.966113363844389,-6.308858276659039,-0.6367168443404422,4.711928924395525,-0.13241618308332403,0.3881457649074175,-3.1553745218512614,1.3615858717763762,3.0549599757574906,-2.7030298225707,1.1061486999172327,0.3039842174255008,0.262042732538367,-0.0249856041280495,-0.008096026680297,0.0225648841830472,0.0012010363074056,1.084953053825908,0.3612633593966411,0.2279164537419617,-0.022354025044748243,0.00044227933605032435,0.013516591433552043,-0.0011037767457318837
2.155,-0.6586622206856119,0.4445654955123536,0.4306079074177994,2.4076597364122123,1.0924756019020194,-0.3523159800171824,-6.4541917125948896,-0.6541778961307742,0.45240607935805965,0.4314780477726455,2.395296209864895,1.0868830208150517,-0.34268447640977906,-6.459589199631477,0.5636515051659406,1.2539531402514628,0.0747975114097791,-1.69711591073547,1.183637881790592,0.9357018332309112,-2.7556573475795965,0.6382497556973783,1.2639112867315128,0.06202453814935881,-1.9972016154815262,1.4100061332316898,0.8587893805207781,-2.8888197337743615,15.995635531519664,-0.7905679657896569,-0.047156878948023444,-48.16175830999622,-29.11168327738164,28.380710979470415,3.732114091273135,4.692761674469272,-0.19730889593522896,0.3904897901426983,-2.9966033689666145,1.316168871599895,3.0144455857352366,-2.763343672375947,1.1061486999172327,0.3039842174255008,0.262042732538367,-0.0249856041280495,-0.008096026680297,0.0225648841830472,0.0012010363074056,1.096401788794766,0.3530454289595427,0.2341991170131955,-0.02400840079584514,0.0011897876134289653,0.013636865030946271,-0.001093605329629461
2.16,-0.650958134385517,0.4600593131642681,0.431344259036689,2.3839411553657723,1.1043181558521769,-0.340473426067025,-6.4541917125948896,-0.6509553313050191,0.45871991742217694,0.43176642472979987,2.385435586167758,1.093172295483481,-0.33857463913604996,-6.469000381436864,0.7014373160719729,1.2483877248500352,0.0744655379024559,-2.1119795096419844,0.9473595677764484,1.2050096467551876,-2.721421984565693,0.6616646998871415,1.262764318213303,0.06398505388252083,-2.0117861983449257,1.4164931141894435,0.8737628272883705,-2.902799882382138,16.81155279908792,0.661566213540014,0.03946200604887026,-50.618429078978195,-13.52812150828913,55.595639352166195,5.583405830137286,4.673128081571507,-0.2613589262948856,0.39390516673634207,-2.8369899883900556,1.2805705560351435,2.975249975859198,-2.8296926200184194,1.0960834819221557,0.1810538014506685,0.3229211276743805,-0.0201471973640698,-0.0081899510298761,0.0161154121786141,0.0004291489392316,1.1075241408634169,0.34475444710536807,0.24050491539834282,-0.025643299088209805,0.0019519259529025552,0.013757271546702997,-0.0010846767962603878
2.165,-0.6471680211896503,0.4670819175064977,0.4317124348461338,2.3727531454382063,1.1102394328272556,-0.3345521490919463,-6.4541917125948896,-0.6476160787993285,0.46502790457276855,0.4320658252502206,2.3755123482179257,1.0994930789409323,-0.3343808420782232,-6.478421770934578,0.7061998605230188,1.2568638949874225,0.0749711360880749,-2.1263192033878124,1.0401123663203422,1.387321682656898,-2.7057012889447543,0.6849803956234026,1.2612992634102962,0.06596526816936668,-2.025570938142551,1.4228259377622168,0.888543285356335,-2.917121407792601,-4.200415719633598,-1.2277445614673588,-1.3068603054668788,9.148372409012426,-4.317090438785916,-3.131112145691774,-16.679297195881304,4.653056425390949,-0.32454317105983255,0.39839058766246316,-2.6766528017146944,1.2547040723781995,2.9373027414766906,-2.900048638844154,1.1172734145433738,0.2206415625273091,0.308949036987428,-0.0237540096790364,-0.0073133237671376,0.0132976816912404,-0.0011682290865728,1.1183054528173493,0.33639377880668014,0.24682467631538493,-0.027260100295844993,0.0027269514824941952,0.013877844757166214,-0.001076956947119848
2.17,-0.643476995920473,0.4736321493593396,0.4320806106555786,2.3624601763048454,1.1161607098023345,-0.3286308721168676,-6.4541917125948896,-0.6441606041992962,0.4713284149186944,0.4323765016924992,2.365530037642643,1.10584622349772,-0.33010380407239154,-6.487847382728487,0.6953451800772905,1.2375452053267393,0.0738187884732133,-2.0936365072155185,0.847121048525942,1.2129222675088338,-2.6910132283090946,0.7081947113709078,1.2595204946086211,0.06797052179256152,-2.0385524866145484,1.4290528493163484,0.9031368163370593,-2.93179923204116,6.981950967051506,-2.0466958405143565,9.746924841696933,3.4625297826883137,-48.98416472222545,-23.949367694186932,183.32525186257263,4.632570052259982,-0.386845002883595,0.40394017680798283,-2.5157014413966055,1.2383702670760486,2.9005260182610964,-2.972329705510125,1.1305171224316333,0.2493947784671849,0.2954759495392923,-0.0279766192185098,-0.0074072481167167,0.0106677999030248,-0.0028942550070729,1.1287305453160728,0.32796652951723265,0.2531488527584268,-0.028859949563560524,0.003512991962227339,0.01399861392911169,-0.0010704084134676686
2.175,-0.6393153029995214,0.4806862452008617,0.432527681281333,2.3511229929115784,1.1191213482898736,-0.3197489566542495,-6.46603426619598,-0.6405893855489787,0.47761984137018904,0.4326987261306505,2.355492172013703,1.1122328064486722,-0.32574427954649987,-6.497271374979261,0.7669393603864975,1.2408776577531375,0.148035134303851,-2.0992742358644887,0.6407551541136963,1.1868695280015873,-1.5116294657739338,0.731305619166667,1.257432450851415,0.07000611452177302,-2.050728022223815,1.4352208294032955,0.9175490753313199,-2.946837776252597,7.591863612625374,1.0644485484429422,0.06349368241249978,-1.8007975235815914,-14.080149179072484,-19.979000773785202,-149.2698303996557,4.611687040647575,-0.4482543483696549,0.41054324880703263,-2.3542371745231025,1.2312621586995034,2.864834814182332,-3.0444178248478297,1.138463347164592,0.2927329590142457,0.2750168167476814,-0.035190243848443,-0.0053096043094497,0.0093841671254435,-0.0074290932950951,1.1387836978628207,0.31947551713996497,0.2594675634566372,-0.030443749819898107,0.004308056771052957,0.014119603109302405,-0.00106499169156353
2.18,-0.635549961785327,0.4868270875629011,0.432922155362881,2.3411283707096198,1.122081986777413,-0.3167883181667102,-6.489719373398164,-0.6369029119632583,0.4839005971129978,0.4330327893070452,2.3454022409551967,1.1186541158405319,-0.32130305953689314,-6.506688066714126,0.7684362569567121,1.243299577406617,0.0741620331268488,-2.103371556416693,0.6915517534568087,1.0383544711639194,-4.168362510953486,0.7543111675192536,1.2550396051172956,0.07207728042866425,-2.062095209830333,1.4413750680917858,0.9317852760163617,-2.9622308249375258,7.823285279094631,1.0046518018006823,-11.142590178096738,0.8217471994256117,3.3922658606266145,6.6511542061688225,-515.5940033966327,4.590419892443102,-0.5087677015296694,0.4181840725092537,-2.1923535004104404,1.2329707307119995,2.83013736039804,-3.1141770850852986,1.15965327978581,0.2989836581316096,0.2755158199865004,-0.0357180700408771,-0.0042451283475529,0.0081318424643885,-0.0071396355320299,1.1484486349025023,0.31092324811936545,0.26577063362976594,-0.03201215710457673,0.005110049086688387,0.014240830501645044,-0.0010606661358099464
2.185,-0.6316855326444433,0.4929364384256478,0.4333429277165322,2.331282921973361,1.1250426252649524,-0.3108670411916315,-6.5193257574008925,-0.63310168240674,0.49016911695367116,0.4333789994974629,2.335263702623805,1.1251116341802951,-0.31678097256385507,-6.516091954021939,0.835416658800869,1.2390319587198664,0.0739074723724089,-2.0961517455823104,0.6403669565116247,1.189519358324695,-5.568305726120541,0.7772094528361609,1.2523464315920851,0.07418916203919271,-2.072652163759827,1.4475584713392236,0.9458501575474331,-2.9779614802669396,-0.5292651788996979,-10.88878755688098,11.252181381562155,-1.7497840157402633,-6.9809921056053605,-23.145822861794567,24.635775102153485,4.568775253548998,-0.5683880730321637,0.42684164333911606,-2.0301369090247725,1.2429919328007362,2.79633548607361,-3.1794715652053016,1.1474690685286095,0.2756477147601151,0.2874918977181769,-0.0351022728163708,-0.0028988793369188,0.0073178314347028,-0.0025297526387686,1.1577085174745405,0.30231189808511766,0.27204763603051546,-0.033565578181621473,0.005916779129844341,0.014362307941069085,-0.0010573908926707544
2.19,-0.628960614660487,0.4971562993308441,0.4336585069817706,2.3244209425511206,1.1280032637524915,-0.3079064027040922,-6.531168311001984,-0.6291862046620594,0.4964238585165052,0.43373768128975787,2.3250799805863394,1.1316070202697992,-0.31217888537531585,-6.525477724995374,0.7737664506465853,1.1625005049525283,0.1493529037074807,-2.1179614169236287,0.6404795160717716,0.8350516577235662,-4.208783107283991,0.7999985895344526,1.2493573733517496,0.07634678338178608,-2.082397415032917,1.4538112051366128,0.9597479534056429,-2.994002205165489,-0.46047936766304143,2.53303410214466,0.06226522801982409,-1.7659562993200226,-2.4276929753471475,-26.257608514428068,265.7875864421962,4.5467536673356,-0.6271248765849697,0.43648947007389094,-1.8676677849079808,1.2607347632420944,2.7633250218864074,-3.2381829244205838,1.1532962999994425,0.2593958970549691,0.2899869139122742,-0.0348383597201537,-0.0008638517627044,0.0074430639008084,0.0004720315707968,1.1665459408109817,0.2936432974055147,0.2782879319871493,-0.035104170392322186,0.006725978330819362,0.014484040472269876,-0.0010551257591469268
2.195,-0.6239814463443484,0.5045882931638763,0.4341844724238346,2.312039544897947,1.1309639022400313,-0.3049457642165528,-6.548932141403622,-0.6251569945086971,0.5026633032740391,0.43410917427772827,2.31485446111529,1.1381420893703684,-0.30749770356809564,-6.534840273285635,0.8413368206394649,1.2478123315332872,0.0744312160551769,-2.11100607897556,0.6510367813697203,0.9491963921864348,-3.3131407425471826,0.8226766790077147,1.2460768107658677,0.07855502201803448,-2.0913298834389633,1.4601702824878295,0.9734823623474088,-3.0103149532372044,8.13889050438604,-0.10998562133686848,-11.194871690709528,0.20238010264415074,13.648096745093225,-11.984617149771356,226.14441654567491,4.524349364497241,-0.6849937545628003,0.4470953817304174,-1.7050214391518206,1.285530291010249,2.730996236398463,-3.288227513420283,1.1532962999994425,0.2764811413090976,0.2884899041958149,-0.0363338672653838,0.0057108527078341,0.0089145453775479,0.0025947218332753,1.1749429382285792,0.2849189219371165,0.2844807121845316,-0.03662784368614704,0.007535314264927847,0.014606026040317256,-0.0010538319507828744
2.2,-0.6221978636639405,0.5072020876051546,0.434368560328557,2.307564340926921,1.1339245407275704,-0.3019851257290134,-6.554853418204167,-0.6210145751313195,0.5088859573947248,0.43449383167193434,2.304590490918974,1.1447187919169364,-0.3027383720960008,-6.544174710140122,0.8434263137252622,1.1615605137853036,0.0746160689078034,-2.116248845603488,0.9225719308424024,0.6912272529235219,-2.074297828898388,0.8452417776398747,1.242509030918598,0.08081858017113433,-2.0994488550466417,1.4666691975486155,0.9870565216295984,-3.026851382761827,6.187906406894376,-2.6068863913401836,9.790964968924706,1.8888582922725143,173.45272212833046,-25.647949379367155,130.96260726759309,4.501550092778418,-0.7420163456974797,0.45862136029840667,-1.5422692500159552,1.3166414653115481,2.699234308637647,-3.3275728579000137,1.163361517994522,0.2939830988377185,0.2805058523746996,-0.0373015486181798,0.0086225075447869,0.0097911726402865,0.0025411185438188,1.1828809916167373,0.27613988918273447,0.2906150369477298,-0.038136264752794885,0.00834240619389839,0.014728255298851578,-0.0010534727656269466
2.205,-0.6166984837326831,0.5150434709289893,0.4349734205869306,2.294437075945244,1.1457670946777276,-0.2960638487539348,-6.554853418204167,-0.6167594767743338,0.5150903523933376,0.43489201882941414,2.2942913753185503,1.151339191013653,-0.2979018756738179,-6.553476374799952,0.9043621331671216,1.23811116666228,0.1477050954175622,-2.0945939811798318,2.078220469971078,0.7580011489106224,-2.061088491776216,0.8676918640735046,1.2386581983284202,0.08314195509585298,-2.106753965641861,1.473337610467162,1.0004729826985237,-3.04355315128106,7.400838767073352,10.81541160175216,8.577295382482596,1.8576087353981308,92.52863108828093,20.821378603915704,-46.6295769748567,4.478336989908443,-0.7982199982815216,0.4710234049863445,-1.379479891048584,1.3532735520729577,2.667919839176138,-3.3542533766865037,1.176605225882784,0.3106516298173568,0.2695277811206633,-0.0404685057727845,0.0083407344960495,0.0121705894962909,0.0008043719654273,1.1903410487715391,0.26730695999419735,0.29667987581884475,-0.03962886316478294,0.009144841043402244,0.014850711540197173,-0.0010540141322576168
2.21,-0.6119918072149401,0.5214992282839537,0.4354993860289946,2.2836965864147807,1.1546490101403457,-0.2931032102663954,-6.554853418204167,-0.61239223665677,0.521275045571865,0.43530411170450517,2.2839603768796817,1.1580054389524355,-0.29298923908578384,-6.56274084314213,0.906694566454176,1.2413043694648822,0.1480860404710806,-2.0999961320941534,1.6507856971828054,0.8443666742790964,-2.0501215371718446,0.8900248059564775,1.2345283272292595,0.08552940886165518,-2.113245190474132,1.4802010856512093,1.0137336895393887,-3.0603522866361232,-2.367006693699758,-1.5320091666877387,-0.01267671100055647,-6.938781853827636,-151.06352483847627,21.109973337603158,217.1240393101501,4.454684502889963,-0.8536374328875443,0.48425143345321586,-1.2167206240669426,1.3945850316925839,2.636929400815757,-3.366385209336098,1.1654805112566429,0.2723140085641891,0.2979709657333918,-0.0393248823558441,0.0012024839280362,0.014017768371347,-0.0010395811918771,1.19730354777004,0.25842054588054075,0.3026641462443885,-0.04110483942739701,0.009940189642379856,0.014973370750251862,-0.0010554250318870924
2.215,-0.6058731277418744,0.5297185095992987,0.4361568428315746,2.2698234541045985,1.1605702871154244,-0.2871819332913167,-6.560774695004713,-0.6079133991588065,0.527438620240966,0.4357304952232935,2.273600714502098,1.1647197530022029,-0.28800152740647744,-6.571963934460692,0.9034325164463743,1.236838480864786,0.1475532656124387,-2.0924408950247724,0.9250290467960884,0.9250290467960884,-0.3219557902434331,0.9122383264059738,1.230123255654396,0.08798493774723684,-2.118922840576121,1.487280885350848,1.0268399598851863,-3.0771716297246114,8.230548789407875,1.5998407170215132,-8.634660085193058,55.895152600195566,-103.75945501256149,-12.371720156931898,149.4180858958963,4.430560356530148,-0.9083063590712736,0.49824922518582065,-1.0540586331164388,1.4396987900647997,2.6061361287656917,-3.362180041336457,1.176075477567252,0.2556454775845508,0.2874918977181769,-0.0410843029972913,0.0020478030742483,0.0169607313248263,-0.0036018184278991,1.20374844851907,0.24948072190723322,0.30855675121689974,-0.04256317482153418,0.010726023047920724,0.01509620178949494,-0.0010576777866401627
2.22,-0.602553682197782,0.5340328450023724,0.4365250186410195,2.2625139542852555,1.1635309256029638,-0.2842212948037774,-6.566695971805259,-0.6033235162882828,0.5335796857146061,0.4361715615845827,2.2632155629657458,1.1714843907196433,-0.28293984614130124,-6.5811417162920955,0.97800978158127,1.243299577406617,0.0741620331268488,-1.682697245133354,0.7608520357510608,0.7608520357510608,-1.18867857524513,0.9343299704425174,1.2254466215412543,0.09051224146945157,-2.123787565799275,1.4945938196061848,1.039792469480362,-3.0939253437191074,9.276665577325778,-10.386433728962604,-8.51387688684963,-2.5229882633245992,46.686283684739884,-12.151118195696027,-403.505220541655,4.405925573783791,-0.9622690509029086,0.5129544117503316,-0.8915623745812292,1.4877134354522645,2.5754103490075715,-3.3399578289352005,1.1718374910430105,0.2406437997028754,0.30346000136041,-0.0396767664841334,0.005867393290466,0.0176808180049329,-0.0061426143481384,1.2096552715495479,0.24048724509867453,0.3143466157402322,-0.044002642914988,0.01149992878016936,0.01521916669992874,-0.0010607482083492133
2.225,-0.5974506539732817,0.5405200938566294,0.4370772823551866,2.2514751178233903,1.1694522025780425,-0.2783000178286987,-6.584459802206896,-0.5986231484323982,0.5396968770731073,0.43662770849069343,2.2528080529276595,1.17830162503234,-0.2778053412928382,-6.5902705072027175,0.9810509268194012,1.1580823871748671,0.0743926417752913,-2.1099120415051704,1.1843184792708106,0.8321872501022513,-4.134629950116277,0.9562970716586575,1.2205018410501858,0.09311469249191612,-2.127840364582626,1.5021521527787012,1.0525912395851649,-3.1105194840354455,-2.055872210197951,-1.141110543419081,1.1615440248633786,-54.159416515382894,21.76136186768213,10.885141801312049,-820.0156378978239,4.380734550096578,-1.0155718864618823,0.52829851810361,-0.7293029179963232,1.537714577079643,2.544620242452115,-3.298158340116831,1.1834919539846784,0.2373100935069474,0.2999669786886701,-0.0417001002217976,0.0136004980724805,0.0204046241427274,-0.0076220651371386,1.215003144061425,0.23143957818523792,0.3200227220127983,-0.045421822609100417,0.012259526795085395,0.015342221136260976,-0.0010646156045749744
2.23,-0.5957166152562186,0.5426930073078124,0.437261370259909,2.247745781180868,1.172412841065582,-0.2783000178286987,-6.596302355807988,-0.5938128653965328,0.5457888546925753,0.4370993373118755,2.2423812713592155,1.1851737193420422,-0.2725991993583927,-6.599346877470386,0.9710419147988442,1.2344416436832863,0.0736336629848792,-2.088386008137862,0.9239241358961894,0.8306993924701601,-8.341201583655291,0.9781367193967934,1.2152920892641335,0.09579530567790405,-2.1310826003438543,1.5099635660779025,1.0652356278921025,-3.1268526229577502,-2.298638162887201,10.418765425951515,-1.3088938829637422,9.479529129335056,-39.3102347645747,-10.481155807689097,-546.2849180147189,4.354935183497531,-1.0682648566373325,0.5442070585035397,-0.5673552518414938,1.5887859072309731,2.5136325415500966,-3.2353514432465365,1.1887894371399843,0.2439775058988035,0.2994679754498511,-0.0428437236387381,0.0163556123268014,0.0209994783567284,-0.0071932388214863,1.219770853156547,0.22233691846824405,0.32557414324679257,-0.04681911258046015,0.013002485028839826,0.015465314918171616,-0.001069262641021652
2.235,-0.5957166152562186,0.5426930073078124,0.437261370259909,2.247745781180868,1.172412841065582,-0.2783000178286987,-6.596302355807988,-0.5888932477287738,0.5518543035414455,0.4375868511886232,2.231938262409051,1.1921029028899406,-0.2673226472629833,-6.608367647607378,0.9710419147988442,1.2344416436832863,0.0736336629848792,-2.088386008137862,0.9239241358961894,0.8306993924701601,-8.341201583655291,0.9998457267181863,1.2098202834090093,0.09855670856799528,-2.1335160242532556,1.518031174723337,1.0777243230071418,-3.1428165225224087,7.397969007604547,-2.2940730069497706,8.481389699256864,1.36923393374729,11.369182262210868,59.18857781548256,802.1273505346678,4.328469061696561,-1.1204010487060672,0.560599689820731,-0.40579952870592434,1.6400199369881527,2.4823132552588656,-3.150246090189851,1.1887894371399843,0.2439775058988035,0.2994679754498511,-0.0428437236387381,0.0163556123268014,0.0209994783567284,-0.0071932388214863,1.2239369061277212,0.2131782315120228,0.3309900760639029,-0.04819274697148057,0.013726534356095185,0.01558839269910732,-0.0010746750620255255
2.24,-0.5828847287499511,0.558186824959727,0.4386551786813787,2.221192904286112,1.1842553950157393,-0.263496825391002,-6.649593847012899,-0.5838648883253117,0.5578919322476992,0.4380906530767303,2.221482028672729,1.1990913466171556,-0.26197695223096923,-6.617329884689194,1.0358559751900458,1.22904770391688,0.1466238357813765,-2.079260725954988,1.036311374628573,1.3778185231556772,-2.064156562674108,1.02142059945017,1.2040890687070926,0.10140111257492938,-2.1351428040243348,1.5263535976580866,1.090055342626212,-3.158296849034783,10.002343978949034,3.746986150447873,10.097244823947392,-3.83457751422851,51.327475162070016,104.2721437756345,709.3257891333429,4.301271706902504,-1.1720361102171677,0.5773904242419988,-0.24472222471700222,1.690528246372806,2.45052841769533,-3.0416979559883526,1.210509118076732,0.2439775058988034,0.3054560143156882,-0.050409232396961,0.0424352733932715,0.0221578786682043,0.0036239049908406,1.2274795976028758,0.20396228931213467,0.33625987142914626,-0.04954081217925044,0.01442948281525785,0.015711394745719982,-0.0010808412733150665
2.245,-0.5729511640993463,0.5696497307022004,0.4396545130213003,2.2013528333478942,1.1960979489658967,-0.2516542714408445,-6.649593847012899,-0.5787283943084401,0.5639004719431063,0.43861114374049626,2.2110155328461696,1.2061411397425044,-0.2565634215983772,-6.626230896471527,1.0556852694927412,1.2525752494606015,0.1494306421918578,-2.1190638200670167,1.4012654533972275,1.6578256266574345,-2.0459108143468754,1.0428575066007209,1.1981008069481118,0.10433028539587894,-2.135965558231377,1.5349250770642127,1.1022260355130735,-3.1731739224396613,0.33616234988523286,-8.591644323182116,-9.669315569988754,-2.9952033727634073,71.26104114730646,-30.855590790790018,73.37844589212439,4.27327287849664,-1.2232276987037367,0.5944879024865758,-0.08421718903320664,1.7394511223341975,2.4181448554185585,-2.9087157120584317,1.2311693023824204,0.2452276457222763,0.3209251147191022,-0.0562153205137366,0.0556472985674015,0.0197471536956736,0.0019943649913622,1.2303770832742378,0.19468771253329498,0.34137306410419105,-0.05086126458901299,0.015109228966815987,0.015834257820818293,-0.0010877517937227489
2.25,-0.5687894711783947,0.5743419640967844,0.4400752853749515,2.193148292734346,1.2020192259409754,-0.2486936329533052,-6.655515123813445,-0.5734843891654774,0.5698786748936194,0.4391487197000911,2.2005416997360716,1.2132542672662079,-0.25108340256686407,-6.635068223297133,1.0480481136130788,1.1546913208749352,0.0741748072038646,-2.10373385271739,1.6630061661802942,1.191380639430286,-0.5384227771885415,1.0641522524287235,1.1918575678352115,0.10734552494567566,-2.135987395546475,1.543735644333055,1.1142330873586115,-3.187323493686455,-2.2813068432303574,-11.700477205447335,-8.819468849630988,2.248847984832921,14.222436373678379,-59.385252093059876,207.49947670734142,4.244396933085665,-1.274034922673974,0.6117957277471285,0.07561343949589802,1.7859664725036264,2.3850309680520314,-2.750465924064759,1.218455342809688,0.2218917023507819,0.3274121568237583,-0.0578867701231116,0.0562108446648762,0.0169920394413526,0.0007614893338621,1.2326074598747339,0.18535301635991208,0.3463194006198269,-0.05215194909697647,0.01576377426584328,0.015956916161532546,-0.0010953985849278
2.255,-0.5676499600214675,0.5756016240684848,0.4401804784633643,2.190910690748833,1.2020192259409754,-0.2457329944657658,-6.655515123813445,-0.5681335151335646,0.5758253129277503,0.4397037711396862,2.1900634185969987,1.2204325885928096,-0.24553828189912155,-6.643839627814476,1.0484092811899943,1.1550892387386564,0.0742003685641092,-2.104458819871276,1.6618199994715714,1.1905317701144318,-0.5380380532982234,1.0853002504543212,1.1853611231360495,0.11044763511323287,-2.135211958178107,1.5527713286219629,1.126072530574736,-3.200617543218953,6.816573511647332,1.3145190174967922,0.007309749763029227,0.3218243138912502,76.03240591659454,11.120062025630965,-195.87077773489594,4.214563240826234,-1.3245177792119194,0.6292128596370133,0.234658469715285,1.8292979186037208,2.3510575168336074,-2.566276578930442,1.2152768529165057,0.2089735908415638,0.3299071730178579,-0.0580627121872565,0.0554281417517168,0.0161780284116668,-0.0002033698763553,1.234148850998162,0.1759566594566892,0.35108886578412546,-0.053410618266861366,0.016391234346359966,0.016079302543299062,-0.0011037742705804468
2.26,-0.5573943596091224,0.586749614818033,0.4411535145311827,2.171667313673419,1.2197830568662114,-0.2338904405156085,-6.655515123813445,-0.5626764358120382,0.5817391756773754,0.44027667978356083,2.179583545761537,1.22767781744948,-0.2399294855544133,-6.652543082550937,1.1145264793618923,1.1511882504681594,0.073949777737247,-2.0973516034790367,2.267401560802622,1.2025827963952476,-2.451143076725376,1.1062964996866145,1.1786129436430153,0.11363690363744915,-2.133643468692292,1.562014403690556,1.1377397580487596,-3.212925093772596,16.177952251767298,-1.260152130534653,9.731838722700502,2.295873060317888,-16.994547525413815,-18.13041044193432,-627.6795464648599,4.1836866562705675,-1.3747365933481668,0.6466340664903301,0.39279706876541465,1.8687219905055354,2.3160984156197224,-2.355639257889952,1.206271131552488,0.1372989076291193,0.3673324159293421,-0.0572709728986053,0.0496361401943376,0.0126715193607129,-0.0047167668485948,1.2349794982968565,0.1664970954966702,0.3556717077583174,-0.054634951965599005,0.01698984913315168,0.016201349419247474,-0.0011128712582602342
2.265,-0.554223545955064,0.590087713743039,0.4414690937964211,2.165700375045384,1.22570433384129,-0.2309298020280691,-6.667357677414537,-0.5571138389809493,0.5876190686478967,0.44086781674798237,2.169104907527002,1.234991503257398,-0.23425847826185137,-6.661176755404831,1.1785177847844095,1.145679545156588,0.1471918214731352,-2.087315284993665,1.6744842553801782,1.0802391608392703,-5.595426546547795,1.1271355633356221,1.1716141989212836,0.11691308238827271,-2.131286779307366,1.5714436683587105,1.1492295408565687,-3.224113030775728,-1.7600097135433757,0.5839877703617676,-1.194488570309981,-1.0639681964113616,59.749406628347934,25.249094259703156,-79.51523117871874,4.151678041339179,-1.424751464146586,0.6639504334398835,0.5498983626939253,1.9035743597751944,2.280031518822675,-2.118209984200713,1.218455342809688,0.1281312155903178,0.3733204547951791,-0.0592063356041969,0.0473506476879121,0.0118888164475535,-0.0056923467167036,1.235077857531354,0.15697282667961077,0.36005846174652,-0.055822577325850165,0.017557991715463166,0.016322990123618132,-0.0011226807796167243
2.27,-0.5482039544086875,0.5963230306029558,0.4420213575105883,2.154363191652117,1.2375468877914475,-0.2250085250529904,-6.679200231015629,-0.5514464396013684,0.5934638111370116,0.44147754037722253,2.1586303032595784,1.2423750140943277,-0.22852676302798902,-6.669738993142021,1.1182390072623625,1.1550229000504677,0.0741961071140424,-2.1043379573155745,2.7839930649739766,1.3968643917450536,-3.3367579352935266,1.1478115502618664,1.1643657597993222,0.12027537032346525,-2.1281474226760255,1.5810347556678317,1.1605360499050787,-3.2340469238218392,-0.4224475589757545,0.7179394588342269,0.08935192537527156,-1.3080149789353421,62.77098490492831,20.3121054335041,380.2601198608069,4.118444837392166,-1.4746217221973754,0.6810499228082203,0.7058212411992659,1.9332550697287256,2.24273940069284,-1.8538087852514056,1.2269313158581765,0.1252142226688819,0.3828015163327561,-0.0613176403739338,0.044157219802222,0.0121392813797645,-0.0033123606648338,1.234422698891634,0.14738245863478305,0.3642399723581858,-0.05697108888643018,0.0180941759362865,0.016444160126948652,-0.001133191865697897
