-0.47558905859336797,0.51743082530591633,0.21298044700000002,0.066681402028078748,-0.066936592757662269,-0.66292713709091566,0.48344585230183335,-0.73772154220515929,-1.1898734551696117,-0.10385688135114791,0.20354928119977986,-0.82707243648770001,-0.82707243648770001,-0.19000207935784846,0.53233091719893244,-0.5934267450982329,-0.78890290145663611,-0.0025980165799798062,0.0069260016258872355,-0.038361140787965382,0.0042176729300070909
-0.47662390479851408,0.51576271500508386,0.21283137365000002,0.0671007819150478,-0.067607300099923412,-0.66440269324389023,0.48317756936492889,-0.72287749470103391,-1.1828904458744192,-0.10663012536809284,0.29601478415118992,-0.38585897866938457,-1.1575769360081538,-0.36900116343925171,0.53516303586585956,-0.59956300220990977,-0.73828539836056006,-0.0020347729586060251,0.0068281724671167658,-0.035817582659940457,0.0032393813423055862
-0.47815300590761051,0.51326054955383515,0.21260581919000002,0.067729851745501363,-0.068680431847541246,-0.66614653233376919,0.48250686202266779,-0.71938834285624376,-1.1771809246738534,-0.10611544798310639,0.29632985655823191,-0.37974411558322763,-0.75948823116645536,-0.37974411558322763,0.54932362920049749,-0.59861896265426673,-0.7973391519726466,-0.0029735123275626183,0.0062411975144957658,-0.033371853690686237,-0.00077161416727160662
-0.47961260242083897,0.51081244323270592,0.21238544989000002,0.06835892157595494,-0.069753563595159079,-0.66748794701829151,0.48183615468040658,-0.69583512829135419,-1.1680089653462016,-0.10428443313572645,0.31577874601260714,-0.43418986873003562,-0.86837973746007113,-0.43418986873003551,0.56112412364602648,-0.58823452754220129,-0.80858748599398955,-0.0017218598356207855,0.0047737601329432763,-0.033078366214375959,-0.0017499057549733403
-0.48108764439981583,0.50830255504858302,0.21215471027000002,0.068987991406408516,-0.070826695342776913,-0.66849400803168313,0.48083009366701479,-0.67447134402905595,-1.1748855670183558,-0.10956055442449963,0.29534955141639807,-0.75591621883748195,-0.56693716412811157,-0.56693716412811157,0.56395624231295582,-0.59814694287644621,-0.74672164887657055,-0.0017218598356207855,0.0043824434978623067,-0.031757672570978265,-0.0036575743509915798
-0.48276347743352255,0.50539108475500039,0.21188897082000002,0.070036441123831145,-0.071899827090394761,-0.66936592757662272,0.47968989118517091,-0.6714252618984774,-1.1989736819615671,-0.11270127646798558,0.65109781136952527,-0.41959246340119383,-0.41959246340119394,-0.83918492680238777,0.58472511253708892,-0.60994743732197743,-0.76359414990859154,-0.0029109297029653374,0.0057520517206447845,-0.032002245467903985,-0.0037064889303768112
-0.48368248264555525,0.50376158811853899,0.21173860118000001,0.070455821010800182,-0.072570534432655889,-0.66963421051352712,0.47901918384290981,-0.67883156281873891,-1.1824807868455449,-0.11394445216450218,0.59405708984691297,-0.38013842732712716,-0.38088316249552645,-0.76027685465425443,0.59369348831569291,-0.61655571421147481,-0.77203040042460203,-0.0032238428259508678,0.0059477100381852659,-0.034154486960847712,-0.0032173431365260605
-0.48531970201489089,0.50078061322908829,0.21146378770000002,0.07150427072822281,-0.073643666180273737,-0.67003663491888399,0.4779460520952919,-0.65447829634205701,-1.2216928198385064,-0.11351855283208741,0.29649191128219377,-0.37961286005620998,-0.19029168390369142,-0.37961286005620998,0.60927014098379217,-0.64110074265817818,-0.80296331898331152,-0.0034741733243391177,0.0059477100381852693,-0.034447974437158434,-0.0025325390251348182
-0.48670207119937703,0.49820894318197156,0.21122527034000002,0.072343030502160899,-0.074582656459439317,-0.67043905932424053,0.47687292034767409,-0.65594937314208812,-1.2025738507604948,-0.11377370951242005,0.5936844258934505,-0.37819671933630333,-0.12633384401594588,-0.75639343867260678,0.62626285298535722,-0.63213236687957408,-0.85639290558472003,-0.0035993385735333889,0.006045539196955288,-0.035964326398095936,-0.0031684285571408274
-0.48804582671949209,0.49563727313485478,0.21098804927000003,0.073181790276099001,-0.075387505270152699,-0.67057320079269289,0.47606807153696085,-0.65402698387474845,-1.2208503698995303,-0.11344027317262385,0.59194451635888157,-0.3810616803166455,-0.0961698727563155,-0.3810616803166455,0.64136748587563597,-0.6439328613251053,-0.85639290558472003,-0.0032238428259508678,0.0074151474197377623,-0.037871994994114401,-0.0024347098663643554
